#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
1865000,1864.9999999628105,-37968.204257975995,6493.733162444926,-31474.47109553107,251.69725442033524
1870000,1869.9999999626923,-37798.112433574075,6785.781859886036,-31012.33057368804,263.0170689960371
1875000,1874.999999962574,-37716.929699554246,6700.371734636911,-31016.557964917334,259.7065704758288
1880000,1879.9999999624558,-37975.696384670475,6772.994495755426,-31202.70188891505,262.521430453086
1885000,1884.9999999623376,-38111.04011271243,6853.17673232589,-31257.863380386538,265.62929588167856
1890000,1889.9999999622194,-38067.16738542666,6388.316362685398,-31678.851022741263,247.61129671226377
1895000,1894.9999999621011,-38278.17726979499,6787.493785668392,-31490.683484126603,263.08342328076236
1900000,1899.999999961983,-38499.38048908314,6609.9268618185015,-31889.453627264636,256.200925018075
1905000,1904.9999999618647,-37860.41558815536,6659.52520228533,-31200.89038587003,258.12335789405194
1910000,1909.9999999617464,-37863.28729967103,6772.940560119832,-31090.346739551198,262.519339906546
1915000,1914.9999999616282,-37664.78794096296,6737.8838467754595,-30926.9040941875,261.1605408495091
1920000,1919.99999996151,-37962.83123996667,6966.306894645979,-30996.52434532069,270.0142237091368
1925000,1924.9999999613917,-38106.8832814005,6661.030584341816,-31445.852697058683,258.1817065389674
1930000,1929.9999999612735,-38083.29146761942,6840.704696061457,-31242.586771557962,265.1458794544463
1935000,1934.9999999611553,-37772.84383163525,6642.398458838146,-31130.4453727971,257.45952490384724
1940000,1939.999999961037,-37861.144331355055,6675.995026225572,-31185.149305129482,258.76172866828074
1945000,1944.9999999609188,-38079.04982788821,6774.046806725712,-31305.003021162498,262.5622180517433
1950000,1949.9999999608006,-37669.442501641475,6656.465652231849,-31012.976849409628,258.00476965998706
1955000,1954.9999999606823,-38208.585282689506,6677.3626287412935,-31531.222653948214,258.8147369748641
1960000,1959.999999960564,-37906.89353847667,6648.3984756012105,-31258.495062875456,257.6920856986875
1965000,1964.9999999604458,-37965.98314136309,6615.139244221977,-31350.843897141112,256.40295708608954
1970000,1969.9999999603276,-37843.247053907115,6728.605141905786,-31114.64191200133,260.80089802436504
