#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
1875000,937.499999981287,-33141.39240379422,9845.652282586685,-23295.740121207535,295.67102501224844
1880000,939.9999999812279,-33725.63938633888,9875.980734112985,-23849.658652225895,299.6068792241424
1885000,942.4999999811688,-33750.49291119492,9852.070330195853,-23898.422580999064,295.4179704373943
1890000,944.9999999811097,-33576.00216263719,9547.047696073787,-24028.954466563402,285.04722273586145
1895000,947.4999999810506,-33682.69897988415,9707.583255503509,-23975.115724380645,296.3051986912963
1900000,949.9999999809914,-33371.08168807789,9828.396033082301,-23542.685654995585,295.75537218731125
1905000,952.4999999809323,-33961.65559978341,9613.840532620732,-24347.815067162675,291.19200194579196
1910000,954.9999999808732,-33741.22726460383,9610.32860362982,-24130.898660974013,288.06999044477664
1915000,957.4999999808141,-33709.392496621935,9707.860431285117,-24001.532065336818,290.85574440887206
1920000,959.999999980755,-33246.41361902212,9568.395819658432,-23678.017799363686,282.6216486884989
1925000,962.4999999806959,-33508.99749028543,9912.99520084521,-23596.00228944022,301.7620767495928
1930000,964.9999999806367,-33588.49079260323,9754.835948269758,-23833.654844333476,296.4188276013663
1935000,967.4999999805776,-33779.9661786044,9564.949369246999,-24215.016809357403,289.2905589533682
1940000,969.9999999805185,-33383.02908312809,9687.708793983296,-23695.32028914479,293.82305535623703
1945000,972.4999999804594,-33646.088293454144,9819.725597520377,-23826.362695933767,293.7709643867984
1950000,974.9999999804003,-33510.87313850969,9742.935536284105,-23767.937602225586,296.898483410999
1955000,977.4999999803412,-33505.39683573507,9817.094187018622,-23688.302648716446,296.200420941515
1960000,979.999999980282,-33361.02497823117,9655.591982260376,-23705.432995970797,290.5162295502738
1965000,982.4999999802229,-33136.08459455217,9977.285335175917,-23158.799259376254,300.3687593074844
1970000,984.9999999801638,-33340.96054322156,9806.512009739617,-23534.448533481944,294.20943917361
1975000,987.4999999801047,-33523.00324170734,9998.813141597087,-23524.190100110252,299.276548621334
1980000,989.9999999800456,-33605.03848840203,9793.440905251406,-23811.597583150626,290.5439864406323
1985000,992.4999999799865,-33313.28614324564,9281.103721296235,-24032.18242194941,285.467012140857
